player__id,player__name,player__firstname,player__lastname,player__age,player__nationality,player__height,player__weight,player__injured,player__photo,player__birth__date,player__birth__place,player__birth__country,_dlt_load_id,_dlt_id
32194,A. Sersanti,Alessandro,Sersanti,23,Italy,185,78,false,https://media.api-sports.io/football/players/32194.png,2002-02-16,Grosseto,Italy,1786478479.6866138,8bCFUSo3ojFmgg
32196,M. Aramu,Mattia,Aramu,30,Italy,180 cm,67 kg,false,https://media.api-sports.io/football/players/32196.png,1995-05-14,Ciriè,Italy,1786478479.6866138,urdSdKwKlpUIYw
37250,L. Czyborra,Lennart-Marten,Quint Czyborra,26,Germany,181 cm,72 kg,false,https://media.api-sports.io/football/players/37250.png,1999-05-03,Berlin,Germany,1786478479.6866138,S5FNdjfH2i/N1g
81012,D. Vásquez,Devis Estiven,Vásquez Llach,27,Colombia,195,93,false,https://media.api-sports.io/football/players/81012.png,1998-05-12,Barranquilla,Colombia,1786478479.6866138,En7K7S3b24kEhQ
126766,N. Rauti,Nicola,Rauti,25,Italy,180 cm,,false,https://media.api-sports.io/football/players/126766.png,2000-04-17,,Italy,1786478479.6866138,POjkXMLXVIdntg
154799,L. Binks,Luis Thomas,Binks,24,England,188,86,false,https://media.api-sports.io/football/players/154799.png,2001-09-02,,England,1786478479.6866138,grCYZy1jxC01vQ
161852,A. Cioffi,Antonio,Cioffi,23,Italy,,,false,https://media.api-sports.io/football/players/161852.png,2002-12-19,,Italy,1786478479.6866138,ekLbBHJbUi0vnQ
161859,G. Oristanio,Gaetano Pio,Oristanio,23,Italy,175,62,false,https://media.api-sports.io/football/players/161859.png,2002-09-28,Vallo della Lucania,Italy,1786478479.6866138,LoVguacCoQZg4g
266185,M. Compagnon,Mattia,Compagnon,24,Italy,171,,false,https://media.api-sports.io/football/players/266185.png,2001-11-06,,Italy,1786478479.6866138,ng82VJUGY4xIVg
303678,G. D&apos;Agostino,Giuseppe,D'Agostino,22,Italy,,,false,https://media.api-sports.io/football/players/303678.png,2003-05-11,Massa di Somma,Italy,1786478479.6866138,5+hBrOBgknfBTA
322626,M. Zanotti,Mattia,Zanotti,22,Italy,173,71,false,https://media.api-sports.io/football/players/322626.png,2003-01-11,,Italy,1786478479.6866138,t7PABDH5nZU2Mg
341823,A. Silvestro,Alessandro,Silvestro,23,Italy,,,false,https://media.api-sports.io/football/players/341823.png,2002-08-27,,Italy,1786478479.6866138,m7ZEYwnSJS304A
341912,G. Ambrosino,Giuseppe,Ambrosino Di Bruttopilo,22,Italy,187,76,false,https://media.api-sports.io/football/players/341912.png,2003-09-10,Procida,Italy,1786478479.6866138,NTo8oQclDvrjLw
342433,A. Tikvić,Antonio,Tikvić,21,Croatia,195,89,false,https://media.api-sports.io/football/players/342433.png,2004-04-21,Hamburg,Germany,1786478479.6866138,Kj4SoV+aM3/M1Q
787,G. Cangiano,Gianmarco,Cangiano,24,Italy,176,73,false,https://media.api-sports.io/football/players/787.png,2001-11-16,Napoli,Italy,1786478479.6866138,D8eQvXhlvAr2sQ
18830,M. Arnautović,Marko,Arnautović,36,Austria,192,83,false,https://media.api-sports.io/football/players/18830.png,1989-04-19,Wien,Austria,1786478479.6866138,aT+O11Kivo9nyA
30392,S. Ghidotti,Simone,Ghidotti,25,Italy,193,81,false,https://media.api-sports.io/football/players/30392.png,2000-03-19,Brescia,Italy,1786478479.6866138,OPCqh0T3REqnmw
30418,P. Gollini,Pierluigi,Gollini,30,Italy,194,94,false,https://media.api-sports.io/football/players/30418.png,1995-03-18,Bologna,Italy,1786478479.6866138,dHCbaB7A97LhQQ
30988,F. Valietti,Federico,Valietti,26,Italy,185 cm,,false,https://media.api-sports.io/football/players/30988.png,1999-01-25,Bergamo,Italy,1786478479.6866138,HhNgYAJUkiXjsw
31031,R. Inglese,Roberto,Inglese,34,Italy,187 cm,85 kg,false,https://media.api-sports.io/football/players/31031.png,1991-11-12,Lucera,Italy,1786478479.6866138,FHI2jq/9uGIEDg
31517,G. Frabotta,Gianluca,Frabotta,26,Italy,176,70,false,https://media.api-sports.io/football/players/31517.png,1999-06-24,Roma,Italy,1786478479.6866138,w3U1lnaE8oj8ig
31717,M. Bleve,Marco,Bleve,30,Italy,184,84,false,https://media.api-sports.io/football/players/31717.png,1995-10-18,San Cesario di Lecce,Italy,1786478479.6866138,rDYF4vjWPJ+i6Q
43096,L. Munteanu,Louis,Munteanu,23,Romania,,,false,https://media.api-sports.io/football/players/43096.png,2002-06-16,Vaslui,Romania,1786478479.6866138,+RB5iZOdOzadng
134926,D. Maldini,Daniel,Maldini,24,Italy,188,83,false,https://media.api-sports.io/football/players/134926.png,2001-10-11,,Italy,1786478479.6866138,Tb9J19jGLIY/WA
162029,Pablo Rodríguez,Pablo,Rodríguez Delgado,24,Spain,178,70,false,https://media.api-sports.io/football/players/162029.png,2001-08-04,Las Palmas de Gran Canaria,Spain,1786478479.6866138,95Q39f+i2WzGOw
237268,F. Rinaldi,Filippo,Rinaldi,23,Italy,188,70,false,https://media.api-sports.io/football/players/237268.png,2002-12-04,,Italy,1786478479.6866138,gHnIvmu8OvyA7A
264474,S. Boccia,Salvatore,Boccia,24,Italy,,,false,https://media.api-sports.io/football/players/264474.png,2001-06-06,,Italy,1786478479.6866138,JgZPF6j9M/dL0Q
305821,Matheus Martins,Matheus Martins,Silva dos Santos,22,Brazil,179,77,false,https://media.api-sports.io/football/players/305821.png,2003-07-16,,Brazil,1786478479.6866138,JkMzR38tRZtH4g
330405,G. Vaglica,Giovanni,Vaglica,22,Italy,,,false,https://media.api-sports.io/football/players/330405.png,2003-02-06,,Italy,1786478479.6866138,tXmVsVBoux3LMA
336640,A. Oliveri,Andrea,Oliveri,22,Italy,181,,false,https://media.api-sports.io/football/players/336640.png,2003-01-14,Palermo,Italy,1786478479.6866138,jcQnZDDVSr2BdQ
340699,D. Degli Innocenti,Duccio,Degli Innocenti,22,Italy,180,75,false,https://media.api-sports.io/football/players/340699.png,2003-04-28,,Italy,1786478479.6866138,fhNuTGLIY/DnRw
341996,A. Renzi,Alessandro,Renzi,21,Italy,,,false,https://media.api-sports.io/football/players/341996.png,2004-01-27,,Italy,1786478479.6866138,5x/6I1P45XMFZg
342067,F. Distefano,Filippo,Distefano,22,Italy,173,59,false,https://media.api-sports.io/football/players/342067.png,2003-08-28,Camaiore,Italy,1786478479.6866138,m5JrNG79a0QJ7w
342071,D. Mastrantonio,Davide,Mastrantonio,21,Italy,187 cm,,false,https://media.api-sports.io/football/players/342071.png,2004-01-16,Roma,Italy,1786478479.6866138,rniuSL3EKlzaBQ
660,Pape Cheikh,Pape Cheikh,Diop Gueye,27,Senegal,180 cm,68 kg,false,https://media.api-sports.io/football/players/660.png,1997-08-08,Dakar,Senegal,1786478499.4253962,12No//RdjbzPkA
1560,Barragán,Antonio,Barragán Fernández,35,Spain,182 cm,76 kg,false,https://media.api-sports.io/football/players/1560.png,1987-06-12,Pontedeume,Spain,1786478499.4253962,WfLA4bu8IzyF3w
1682,Sergio Asenjo,Sergio,Asenjo Andrés,34,Spain,189 cm,87 kg,false,https://media.api-sports.io/football/players/1682.png,1989-06-28,Palencia,Spain,1786478499.4253962,WEwXviq4rpDPLQ
2047,Aleix Vidal,Aleix,Vidal Parreu,34,Spain,177 cm,70 kg,false,https://media.api-sports.io/football/players/2047.png,1989-08-21,Puigpelat,Spain,1786478499.4253962,UWaX/gBD31YUgQ
46665,Iñigo Pérez,Iñigo,Pérez Soto,34,Spain,178 cm,74 kg,false,https://media.api-sports.io/football/players/46665.png,1988-01-18,Pamplona,Spain,1786478499.4253962,zNCU76SKbSlo4g
46950,David Mayoral,David,Mayoral Lastras,25,Spain,172 cm,71 kg,false,https://media.api-sports.io/football/players/46950.png,1997-04-05,Ávila,Spain,1786478499.4253962,S/Tk8IgXXyH1QA
47095,Nano,Alexander,Mesa Travieso,27,Spain,178 cm,77 kg,false,https://media.api-sports.io/football/players/47095.png,1995-02-05,La Laguna,Spain,1786478499.4253962,gnPSZHdeawo+ug
47272,Balenziaga,Mikel,Balenziaga Oruesagasti,36,Spain,177 cm,76 kg,false,https://media.api-sports.io/football/players/47272.png,1988-02-29,Zumárraga,Spain,1786478499.4253962,hwFYzQtCvjDSXQ
47282,Raúl García,Raúl,García Escudero,38,Spain,184 cm,83 kg,false,https://media.api-sports.io/football/players/47282.png,1986-07-11,Pamplona,Spain,1786478499.4253962,tEA7MjWhmtCgWw
47335,Dídac Vilá Rosselló,Dídac,Vilá Rosselló,33,Spain,185 cm,74 kg,false,https://media.api-sports.io/football/players/47335.png,1989-06-09,Mataró,Spain,1786478499.4253962,97orFNecaqeMBw
47342,Víctor Sánchez Mata,Víctor,Sánchez Mata,35,Spain,174 cm,72 kg,false,https://media.api-sports.io/football/players/47342.png,1987-09-08,Terrassa,Spain,1786478499.4253962,NC4fTj8AYJGAXw
47515,Borja García,Borja,García Freire,34,Spain,175 cm,72 kg,false,https://media.api-sports.io/football/players/47515.png,1990-11-02,Torremocha de Jarama,Spain,1786478499.4253962,IGtknzuOBTq/Uw
177587,M. Herzig,Marius,Herzig,24,Germany,188 cm,,false,https://media.api-sports.io/football/players/177587.png,1999-12-17,Waldkirchen,Germany,1786478499.4253962,BGeT8c7IeP0MQA
181211,Genar Fornés,Genar,Fornés Casasús,25,Spain,,,false,https://media.api-sports.io/football/players/181211.png,2000-01-17,Barcelona,Spain,1786478499.4253962,zyWIiixyreGFlQ
305797,Enrique Fernández,Enrique,Fernández López,22,Spain,177 cm,,false,https://media.api-sports.io/football/players/305797.png,2003-09-16,Trebujena,Spain,1786478499.4253962,shl89Gupo5w8gg
348539,Unai Hernández,Unai,Hernández Lorenzo,21,Spain,171,65,false,https://media.api-sports.io/football/players/348539.png,2004-12-14,Badalona,Spain,1786478499.4253962,w/nxDhGa/ZJP/Q
363331,Juan Martín Ginzo,Juan Martín,Ginzo,23,Argentina,176,78,false,https://media.api-sports.io/football/players/363331.png,2002-03-05,Lanús,Argentina,1786478499.4253962,bY3kZ2EOdSNP/Q
364416,Jesús,Jesús,López Soria,20,Spain,187 cm,"
    ",false,https://media.api-sports.io/football/players/364416.png,2002-08-01,La Nucía,Spain,1786478499.4253962,XjzE3EP4s/0+Wg
386859,Héctor Fort,Héctor,Fort García,19,Spain,185,78,false,https://media.api-sports.io/football/players/386859.png,2006-08-02,Barcelona,Spain,1786478499.4253962,vcqWWtG62jzi1w
392455,Germán García,Germán,García Fernández,21,Spain,185,75,false,https://media.api-sports.io/football/players/392455.png,2004-02-01,,Spain,1786478499.4253962,2ONzgyc4NRg5hg
1583,Sergio León,Sergio,León Limones,35,Spain,178 cm,73 kg,false,https://media.api-sports.io/football/players/1583.png,1989-01-06,La Palma del Río,Spain,1786478499.4253962,EXmsAWhcuE5n2A
46772,José Mari,José María,Martín Bejarano-Serrano,37,Spain,180 cm,69 kg,false,https://media.api-sports.io/football/players/46772.png,1987-12-06,Rota,Spain,1786478499.4253962,XeQfgubJTMDltw
46775,Salvi,Salvador,Sánchez Ponce,34,Spain,175 cm,64 kg,false,https://media.api-sports.io/football/players/46775.png,1991-03-30,El Puerto de Santa María,Spain,1786478499.4253962,WExveS9811ukMA
46922,J. Narváez,Juan José,Narváez Solarte,30,Colombia,181 cm,79 kg,false,https://media.api-sports.io/football/players/46922.png,1995-02-12,Pasto,Colombia,1786478499.4253962,jVRDRXZ4YicUFg
47041,Alberto Perea,Alberto Álvaro,Perea Correoso,34,Spain,177 cm,74 kg,false,https://media.api-sports.io/football/players/47041.png,1990-12-19,Albacete,Spain,1786478499.4253962,lix9xHK+HwoVjw
47274,Capa,Ander,Capa Rodríguez,33,Spain,175 cm,75 kg,false,https://media.api-sports.io/football/players/47274.png,1992-02-08,Portugalete,Spain,1786478499.4253962,9J46DRy63eXlfA
47310,Illarramendi,Asier,Illarramendi Andonegi,35,Spain,179 cm,75 kg,false,https://media.api-sports.io/football/players/47310.png,1990-03-08,Mutriku,Spain,1786478499.4253962,zP/l4d0ON/o0jA
47474,Jordi Masip,Jordi,Masip López,35,Spain,180 cm,76 kg,false,https://media.api-sports.io/football/players/47474.png,1989-01-03,Sabadell,Spain,1786478499.4253962,OfFzE63xKdVvXg
144261,Carlos García-Die,Carlos,García-Die Sánchez,25,Spain,188 cm,75 kg,false,https://media.api-sports.io/football/players/144261.png,2000-07-07,Barcelona,Spain,1786478499.4253962,DFMY6+1ZpKMCbg
162530,Sergio Santos,Sergio,Santos Fernández,24,Spain,180 cm,73 kg,false,https://media.api-sports.io/football/players/162530.png,2001-01-03,Leganés,Spain,1786478499.4253962,XOWjsF6BetNzqQ
195918,Diego Moreno,Diego,Moreno Garbayo,24,Spain,177 cm,,false,https://media.api-sports.io/football/players/195918.png,2001-06-21,Cintruénigo,Spain,1786478499.4253962,vKJizWM2pUm6pg
286643,Koffi,Emmanuel,Amankwaa Akurugu,24,Ghana,174 cm,,false,https://media.api-sports.io/football/players/286643.png,2001-11-20,Accra,Ghana,1786478499.4253962,AkBQYIeOBigqBw
286798,Fran López,Francisco,López Fernández,23,Spain,,,false,https://media.api-sports.io/football/players/286798.png,2002-01-24,A Coruña,Spain,1786478499.4253962,w9v79H1pjzxokA
287177,Adrián Corral,Adrián,Corral Alciturri,22,Spain,183 cm,76 kg,false,https://media.api-sports.io/football/players/287177.png,2003-01-05,Santander,Spain,1786478499.4253962,GCkRgNtgql0Mmg
317418,M. Fall,Mamadou Ibra,Mbacke Fall,23,Senegal,188 cm,74 kg,false,https://media.api-sports.io/football/players/317418.png,2002-11-21,Rufisque,Senegal,1786478499.4253962,5f9PHny2mDT98Q
331003,Roberto Arroyo,Roberto,Arroyo Gregorio,22,Spain,181 cm,68 kg,false,https://media.api-sports.io/football/players/331003.png,2003-08-25,Valladolid,Spain,1786478499.4253962,U6G6xbxGxhTLzA
336557,Aleix Garrido,Aleix,Garrido Cañizares,21,Spain,170 cm,63 kg,false,https://media.api-sports.io/football/players/336557.png,2004-02-22,Ripoll,Spain,1786478499.4253962,+rnpU0LO1rzAzg
348329,Pablo Ramírez,Pablo,Ramírez Moreno,22,Spain,,,false,https://media.api-sports.io/football/players/348329.png,2003-03-18,,Spain,1786478499.4253962,/aOjrYWGGU77yA
400020,Luismi Quirant,Luis Miguel,Quirant Reche,20,Spain,,,false,https://media.api-sports.io/football/players/400020.png,2004-01-01,,Spain,1786478499.4253962,/Le9YvY2pmVfqw
46666,Roberto Torres,Roberto,Torres Morales,36,Spain,178 cm,72 kg,false,https://media.api-sports.io/football/players/46666.png,1989-03-07,Pamplona,Spain,1786478499.4253962,WoJ28RIRSfWvHA
46700,Darío,Darío,Ramos Pinazo,26,Spain,191 cm,78 kg,false,https://media.api-sports.io/football/players/46700.png,1999-10-19,Valencia,Spain,1786478499.4253962,fWYzJPD0B+6o6g
162449,Charlie Pérez,Carlos Manuel,Pérez Sánchez,23,Spain,,,false,https://media.api-sports.io/football/players/162449.png,2002-06-07,,Spain,1786478499.4253962,C0rTwMgJ5H37CA
162605,Javi Domínguez,Javier,Domínguez Arribas,24,Spain,195 cm,83 kg,false,https://media.api-sports.io/football/players/162605.png,2001-03-26,Madrid,Spain,1786478499.4253962,YkB3oK/Eut3UjA
163447,José Lara,José,Alonso Lara,25,Spain,161 cm,60 kg,false,https://media.api-sports.io/football/players/163447.png,2000-03-07,Sevilla,Spain,1786478499.4253962,Syu3HOlauRM3MA
182664,Gaizka Ayesa,Gaizka,Ayesa Burgui,24,Spain,182 cm,79 kg,false,https://media.api-sports.io/football/players/182664.png,2001-04-02,Ansoáin,Spain,1786478499.4253962,JhcnMaM+41kvjw
182713,Diego Fuoli,Diego Licinio,Lázaro Fuoli,28,Spain,188 cm,79 kg,false,https://media.api-sports.io/football/players/182713.png,1997-10-20,Zaragoza,Spain,1786478499.4253962,i7nblW/OdSwgbg
192024,L. Spatz,Lautaro Marco,Spatz,24,Argentina,185 cm,75 kg,false,https://media.api-sports.io/football/players/192024.png,2001-10-19,Buenos Aires,Argentina,1786478499.4253962,f+iTQfJfVObqZQ
208670,Diego Bri,Diego Vicente,Bri Carrazoni,23,Spain,177 cm,67 kg,false,https://media.api-sports.io/football/players/208670.png,2002-09-12,Elche,Spain,1786478499.4253962,Enkhu5fNxyh5Ww
286620,Joan Puig,Joan,Puig Mateos,23,Spain,,,false,https://media.api-sports.io/football/players/286620.png,2002-11-16,Girona,Spain,1786478499.4253962,LDDka5g27MGG7g
313026,Luis Bilbao,Luis,Bilbao Arechaga,22,Spain,,,false,https://media.api-sports.io/football/players/313026.png,2003-03-24,Berango,Spain,1786478499.4253962,He0IB+0ksH4/KQ
327552,Nando,Hernando,Almodóvar Marrufo,22,Spain,192 cm,,false,https://media.api-sports.io/football/players/327552.png,2003-11-03,Jerez de la Frontera,Spain,1786478499.4253962,4V6KhY3whxlOEA
336681,Sergio Díez,Sergio,Díez Roldán,22,Spain,178 cm,75 kg,false,https://media.api-sports.io/football/players/336681.png,2003-07-28,Madrid,Spain,1786478499.4253962,HP22lKw7wLA6WQ
351235,Kikín,José Antonio,Ángel García,22,Spain,,,false,https://media.api-sports.io/football/players/351235.png,2003-01-20,Trebujena,Spain,1786478499.4253962,2Zc/erVdYSNcUg
377197,Pablo Muñoz,Pablo,Muñoz Crespo,22,Spain,,,false,https://media.api-sports.io/football/players/377197.png,2003-09-04,San Sebastián de los Reyes,Spain,1786478499.4253962,WP55JwOrdiwi2A
384266,Junior Bita,Wibuala Junior,Bita Bueto,20,Spain,,,false,https://media.api-sports.io/football/players/384266.png,2005-06-08,Adzopé,Côte d'Ivoire,1786478499.4253962,f+B4gu0NusL/Aw
386849,A. Raihani,Abdellah,Raihani Ennaou,21,Morocco,187 cm,,false,https://media.api-sports.io/football/players/386849.png,2004-02-03,Barcelona,Morocco,1786478499.4253962,8keox0ZlfmT07Q
83,A. Danjuma,Arnaut,Danjuma Adam Groeneveld,28,Netherlands,178,74,false,https://media.api-sports.io/football/players/83.png,1997-01-31,Lagos,Nigeria,1786478519.083371,/4cz1HWvTC02dg
274,E. Cavani,Edinson Roberto,Cavani Gómez,38,Uruguay,185,71,false,https://media.api-sports.io/football/players/274.png,1987-02-14,Salto,Uruguay,1786478519.083371,yXC62vOvTYYfWA
634,David Silva,David Josué,Jiménez Silva,37,Spain,170 cm,67 kg,false,https://media.api-sports.io/football/players/634.png,1986-01-08,Arguineguín,Spain,1786478519.083371,yGAqlSTETCdwzA
1584,Loren Morón,Lorenzo Jesús,Morón García,32,Spain,188,66,false,https://media.api-sports.io/football/players/1584.png,1993-12-30,Marbella,Spain,1786478519.083371,pU0VIug2RzXuQw
1699,Iborra,Vicente,Iborra de la Fuente,37,Spain,190 cm,80 kg,false,https://media.api-sports.io/football/players/1699.png,1988-01-16,Moncada,Spain,1786478519.083371,2Mt6wwM/p5yOvQ
1700,Iván Martín,Iván,Martín Núñez,26,Spain,178,70,false,https://media.api-sports.io/football/players/1700.png,1999-02-14,Bilbao,Spain,1786478519.083371,immRnSiLkIEQZg
18742,M. Doherty,Matthew James,Doherty,33,Republic of Ireland,185,80,false,https://media.api-sports.io/football/players/18742.png,1992-01-16,Dublin,Republic of Ireland,1786478519.083371,5ld+jf8A5qU20A
18949,Oriol Romeu,Oriol,Romeu Vidal,34,Spain,183,83,false,https://media.api-sports.io/football/players/18949.png,1991-09-24,Ulldecona,Spain,1786478519.083371,fe2MIRLZ6sgbNg
32871,T. Hara,Taichi,Hara,26,Japan,191,84,false,https://media.api-sports.io/football/players/32871.png,1999-05-05,Hino,Japan,1786478519.083371,3sVuzRPqJn7ftA
46910,Iván Martos,Iván,Martos Campillo,28,Spain,182 cm,68 kg,false,https://media.api-sports.io/football/players/46910.png,1997-05-15,Manresa,Spain,1786478519.083371,bZ6DyMILy81tAQ
47080,Jorge Sáenz,Jorge,Sáenz de Miera Colmeiro,29,Spain,188 cm,81 kg,false,https://media.api-sports.io/football/players/47080.png,1996-11-17,Santa Cruz de Tenerife,Spain,1786478519.083371,kJ0KVx+K9hWMoA
170541,Miquel Llabrés,Miquel,Llabrés Alemany,25,Spain,,,false,https://media.api-sports.io/football/players/170541.png,2000-01-28,,Spain,1786478519.083371,tYw8nBF63P03Qw
182496,Joel del Pino,Joel,del Pino Lorenzo Gil,28,Spain,,,false,https://media.api-sports.io/football/players/182496.png,1997-11-22,Las Palmas de Gran Canaria,Spain,1786478519.083371,xE0jeqr3AkhTPA
182515,Claudio,Claudio,Mendes Vicente,25,Spain,186,80,false,https://media.api-sports.io/football/players/182515.png,2000-12-08,Arrecife,Spain,1786478519.083371,yR6bRe0dWwdAWA
182588,Juan Artola,Juan,Artola Canales,25,Spain,176 cm,72 kg,false,https://media.api-sports.io/football/players/182588.png,2000-04-07,Bilbao,Spain,1786478519.083371,7EfuL46zVAia4Q
182627,Alex Petxarroman,Alex,Petxarroman Eizaguirre,28,Spain,179 cm,67 kg,false,https://media.api-sports.io/football/players/182627.png,1997-02-06,San Sebastián,Spain,1786478519.083371,iHd4ebhjMtWn1A
276995,F. Mwepu,Francisco,Mwepu,25,Zambia,178 cm,70 kg,false,https://media.api-sports.io/football/players/276995.png,2000-02-29,Chambishi,Zambia,1786478519.083371,lgxrZIDh3js/lw
289788,Yoel Ramírez,Yoel,Ramírez Sesma,23,Spain,184 cm,73 kg,false,https://media.api-sports.io/football/players/289788.png,2002-02-05,Mallén,Spain,1786478519.083371,FAv5wSi336EOxg
347886,Félix Garreta,Félix,Martí Garreta,21,Spain,,,false,https://media.api-sports.io/football/players/347886.png,2004-04-21,Palau-solità i Plegamans,Spain,1786478519.083371,gUDku7SCohnM5w
371912,Dani Rodríguez,Daniel,Rodríguez Crespo,20,Spain,,,false,https://media.api-sports.io/football/players/371912.png,2005-08-09,Astigarraga,Spain,1786478519.083371,TithbX0+RZLeUw
111,Rony Lopes,Marcos Paulo,Mesquita Lopes,30,Portugal,174,68,false,https://media.api-sports.io/football/players/111.png,1995-12-28,Belém,Brazil,1786478519.083371,BPB2oDnbRIcifg
146,Álex Collado,Álex,Collado Gutiérrez,26,Spain,178,67,false,https://media.api-sports.io/football/players/146.png,1999-04-22,Sabadell,Spain,1786478519.083371,AXSsH/T/U5UDdw
1570,Sergio Canales,Sergio,Canales Madrazo,34,Spain,176,65,false,https://media.api-sports.io/football/players/1570.png,1991-02-16,Santander,Spain,1786478519.083371,1X09pHPpXaJYlg
1696,S. Chukwueze,Samuel Chimerenka,Chukwueze,26,Nigeria,172,70,false,https://media.api-sports.io/football/players/1696.png,1999-05-22,Umahaia,Nigeria,1786478519.083371,UeyqljBTgFdriw
18895,F. Lejeune,Florian Grégoire,Claude Lejeune,34,France,189,89,false,https://media.api-sports.io/football/players/18895.png,1991-05-20,Paris,France,1786478519.083371,INNZAIM2f6Kwaw
25345,K. Rekik,Karim,Rekik,31,Netherlands,186 cm,84 kg,false,https://media.api-sports.io/football/players/25345.png,1994-12-02,Den Haag,Netherlands,1786478519.083371,fMwtsJVGtUTaow
46835,J. Harper,Jack,Harper,29,Scotland,187 cm,78 kg,false,https://media.api-sports.io/football/players/46835.png,1996-02-28,Málaga,Spain,1786478519.083371,G7x7WG5iHEAMyQ
47265,Jorge Molina,Jorge,Molina Vidal,41,Spain,188 cm,72 kg,false,https://media.api-sports.io/football/players/47265.png,1982-04-22,Alcoy,Spain,1786478519.083371,d27r1GaFuuOuLw
47351,Álex Domínguez,Alejandro,Domínguez Romero,27,Spain,187,80,false,https://media.api-sports.io/football/players/47351.png,1998-07-30,Granollers,Spain,1786478519.083371,EpD8dx7B3EPaNA
47426,Rubén Blanco,Rubén,Blanco Veiga,30,Spain,188,70,false,https://media.api-sports.io/football/players/47426.png,1995-07-25,Mos,Spain,1786478519.083371,h8tszDc/HEu0VA
107207,Mario Hernández,Mario,Hernández Fernández,24,Spain,,,false,https://media.api-sports.io/football/players/107207.png,1999-01-25,Madrid,Spain,1786478519.083371,UAlxxa4sXLJzpg
119213,Alfon González,Alfonso,González Martínez,26,Spain,172,60,false,https://media.api-sports.io/football/players/119213.png,1999-05-04,Albacete,Spain,1786478519.083371,k1WpxRPKX/zc4A
131529,Enrique Clemente,Enrique,Clemente Maza,26,Spain,180 cm,79 kg,false,https://media.api-sports.io/football/players/131529.png,1999-03-04,Zaragoza,Spain,1786478519.083371,1tIArgGzQv3S/w
161933,Nico González,Nicolás,González Iglesias,23,Spain,189,88,false,https://media.api-sports.io/football/players/161933.png,2002-01-03,A Coruña,Spain,1786478519.083371,I6qPaSAwJAjJMw
182164,Pepe Sánchez,José,Sánchez Martínez,25,Spain,185 cm,63 kg,false,https://media.api-sports.io/football/players/182164.png,2000-03-02,Linares,Spain,1786478519.083371,cMTuiY7WTmw8rQ
188445,Luismi Cruz,Luis Miguel,Cruz Hernández,24,Spain,166 cm,62 kg,false,https://media.api-sports.io/football/players/188445.png,2001-05-23,El Puerto de Santa María,Spain,1786478519.083371,gp/jFZ3O2Ml5Lg
287388,Isaac,Isaac,Hernández Pérez,24,Spain,,,false,https://media.api-sports.io/football/players/287388.png,2000-10-14,,Spain,1786478519.083371,HotLot9npbWvxQ
330361,Ale García,Pedro Alejandro,García Mejías,22,Spain,181 cm,,false,https://media.api-sports.io/football/players/330361.png,2003-03-19,Las Palmas de Gran Canaria,Spain,1786478519.083371,aB41Z9E+5v8QuA
332217,Matas,Lluc,Matas García,23,Spain,,,false,https://media.api-sports.io/football/players/332217.png,2002-01-01,Aiguafreda,Spain,1786478519.083371,CBRcWTfgA0DgNw
755,Jaime Seoane,Jaime,Seoane Valenciano,28,Spain,175,73,false,https://media.api-sports.io/football/players/755.png,1997-01-22,Madrid,Spain,1786478519.083371,Sg2+LTafMF07tQ
934,Santi Mina,Santiago,Mina Lorenzo,28,Spain,185 cm,79 kg,false,https://media.api-sports.io/football/players/934.png,1995-12-07,Vigo,Spain,1786478519.083371,C87kxEFNy4/Qog
18965,Martín Montoya,Martín,Montoya Torralbo,34,Spain,175,73,false,https://media.api-sports.io/football/players/18965.png,1991-04-14,Barcelona,Spain,1786478519.083371,ZRSBIaUAPvq62w
46919,César de la Hoz,César,de la Hoz López,33,Spain,179 cm,74 kg,false,https://media.api-sports.io/football/players/46919.png,1992-03-30,Orejo,Spain,1786478519.083371,X8EdjpK8twUxSw
47297,Andoni Zubiaurre,Andoni,Zubiaurre Dorronsoro,29,Spain,190,80,false,https://media.api-sports.io/football/players/47297.png,1996-12-04,Ordizia,Spain,1786478519.083371,jaBu+ZrrnxKUfg
47550,Mario Suárez,Mario,Suárez Mata,36,Spain,188 cm,80 kg,false,https://media.api-sports.io/football/players/47550.png,1987-02-24,Alcobendas,Spain,1786478519.083371,QT+dBsvdxiA18g
67902,C. Olivera,Cristian Gonzalo,Olivera Ibarra,23,Uruguay,175,77,false,https://media.api-sports.io/football/players/67902.png,2002-04-17,Montevideo,Uruguay,1786478519.083371,yLqSC8eLkIimCw
157988,Sergio Carreira,Sergio,Carreira Vilariño,25,Spain,170,70,false,https://media.api-sports.io/football/players/157988.png,2000-10-13,Vigo,Spain,1786478519.083371,zAKKnypXYFsq3A
161931,Arnau Solà,Arnau,Solà Mateu,22,Spain,179,73,false,https://media.api-sports.io/football/players/161931.png,2003-04-04,Amposta,Spain,1786478519.083371,TQos9JkKEum6Nw
162106,Y. Musah,Yunus Dimoara,Musah,23,USA,178,71,false,https://media.api-sports.io/football/players/162106.png,2002-11-29,New York,USA,1786478519.083371,pwmhtg463R0Gig
184362,Dani Tasende,Daniel,Esmorís Tasende,25,Spain,172 cm,64 kg,false,https://media.api-sports.io/football/players/184362.png,2000-07-06,Coristanco,Spain,1786478519.083371,BS/Lnl6j3Tl4jw
